Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
10,2023-04-10,boxscore,MIL,@,ARI,L,0,3,,2024-07-03 00:00:00,1.0,up 1.0,Gallen,Miley,Chafin,02:12:00,N,12681.0,1.16,-,,29,28,0,3,0,0,0,0,0,1,1,15,0.261,0.348,0.413,0.761,3,1,0,0,0,0.0,0,0.231,2,9.0,Zac Gallen,R,81.0,2023,8.0,144.0,93.0,28.0,12.0,"W.Miley (5-45-L), B.Wilson (2), J.Guerra (1)"
11,2023-04-11,boxscore,MIL,@,ARI,W,7,1,,2024-08-03 00:00:00,1.0,up 1.0,Burnes,Kelly,,02:19:00,N,17069.0,1.13,+,,38,32,7,8,1,0,3,7,1,1,5,9,0.26,0.35,0.427,0.776,18,2,1,0,0,0.0,0,0.25,4,9.0,Merrill Kelly,R,61.0,2023,9.0,112.0,78.0,22.0,17.0,"C.Burnes (5-84-W), J.Payamps (2)"
12,2023-04-12,boxscore,MIL,@,ARI,L,3,7,,2024-08-04 00:00:00,1.0,up 1.0,Nelson,Junk,,02:40:00,D,13136.0,1.12,-,,39,36,3,11,1,0,0,3,0,0,3,9,0.264,0.35,0.418,0.768,12,2,0,0,0,0.0,0,0.407,9,10.0,Drey Jameson,R,60.0,2023,8.0,135.0,92.0,29.0,2.0,"J.Junk (99-32-L), H.Milner (2), G.Varland (3), J.Guerra (1)"
13,2023-04-13,boxscore,MIL,@,SDP,W,4,3,10.0,2024-09-04 00:00:00,1.0,up 1.0,Williams,García,Payamps,02:51:00,N,43296.0,1.15,+,,41,35,4,6,0,0,2,4,3,0,5,5,0.256,0.344,0.412,0.755,12,0,0,0,1,0.0,0,0.138,8,11.0,Nick Martinez,R,49.0,2023,10.0,163.0,103.0,31.0,16.0,"C.Rea (99-66), P.Strzelecki (3-H), M.Bush (3-BS), D.Williams (3-W), 
J.Payamps (1-S)"
14,2023-04-14,boxscore,MIL,@,SDP,W,11,2,,2024-10-04 00:00:00,1.0,up 2.0,Lauer,Wacha,Wilson,02:42:00,N,43822.0,1.19,++,,45,40,11,15,6,0,3,11,1,0,5,4,0.267,0.352,0.441,0.793,30,1,0,0,0,0.0,0,0.364,7,9.0,Michael Wacha,R,15.0,2023,9.0,144.0,93.0,27.0,11.0,"E.Lauer (5-61-W), B.Wilson (3-S)"
15,2023-04-15,boxscore,MIL,@,SDP,L,3,10,,2024-10-05 00:00:00,1.0,up 1.0,Wilson,Peralta,,03:12:00,D,42284.0,1.22,-,,41,37,3,12,1,0,0,3,1,0,3,10,0.271,0.355,0.434,0.789,13,2,1,0,0,0.0,0,0.444,11,11.0,Seth Lugo,R,37.0,2023,8.0,171.0,100.0,29.0,12.0,"F.Peralta (5-33-L), J.Payamps (1), H.Milner (2), G.Varland (2), J.Guerra (2)"
16,2023-04-16,boxscore,MIL,@,SDP,W,1,0,,2024-11-05 00:00:00,1.0,up 2.0,Miley,Darvish,Williams,02:22:00,D,43875.0,1.17,+,,34,30,1,4,0,0,0,1,2,0,3,14,0.263,0.346,0.417,0.764,4,0,0,0,1,0.0,0,0.235,6,9.0,Yu Darvish,R,75.0,2023,9.0,130.0,81.0,24.0,19.0,"W.Miley (5-77-W), P.Strzelecki (2-H), D.Williams (2-S)"
17,2023-04-17,boxscore,MIL,@,SEA,W,7,3,,2024-12-05 00:00:00,1.0,up 2.0,Burnes,Flexen,,02:43:00,N,14276.0,1.13,++,,43,38,7,10,1,0,1,6,1,0,5,7,0.263,0.347,0.414,0.761,14,0,0,0,0,1.0,0,0.3,9,10.0,Chris Flexen,R,48.0,2023,9.0,144.0,90.0,24.0,12.0,"C.Burnes (5-55-W), P.Strzelecki (0-H), H.Milner (1), M.Bush (3), J.Payamps 
(1)"
18,2023-04-18,boxscore,MIL,@,SEA,W,6,5,11.0,13-5,1.0,up 2.0,Wilson,Topa,,03:07:00,N,18206.0,1.13,+++,,41,38,6,6,2,0,2,5,0,0,3,15,0.257,0.339,0.411,0.75,14,2,0,0,0,0.0,1,0.19,4,12.0,Logan Gilbert,R,54.0,2023,11.0,166.0,100.0,33.0,19.0,"C.Rea (4-41), H.Milner (0), J.Payamps (0), M.Bush (0), D.Williams (1), 
B.Wilson (3-BW)"
19,2023-04-19,boxscore,MIL,@,SEA,W,5,3,,14-5,1.0,up 2.0,Lauer,Brash,Bush,02:20:00,D,17461.0,1.15,++++,,36,35,5,9,1,0,0,5,1,0,1,12,0.257,0.336,0.404,0.74,10,1,0,0,0,0.0,0,0.391,4,12.0,Marco Gonzales,L,64.0,2023,9.0,124.0,81.0,18.0,9.0,"E.Lauer (4-66-W), P.Strzelecki (1-H), M.Bush (0-S)"
20,2023-04-21,boxscore,MIL,,BOS,L,3,5,,14-6,1.0,up 0.5,Pivetta,Peralta,Jansen,02:38:00,N,24976.0,1.13,-,,36,34,3,8,2,0,1,3,1,0,2,13,0.256,0.333,0.403,0.737,13,0,0,0,0,0.0,0,0.35,6,11.0,Nick Pivetta,R,49.0,2023,9.0,150.0,98.0,24.0,17.0,"F.Peralta (5-45-L), H.Milner (2-BS), B.Wilson (2)"
21,2023-04-22,boxscore,MIL,,BOS,W,5,4,,15-6,1.0,up 0.5,Miley,Whitlock,Williams,02:23:00,N,31965.0,1.06,+,,33,31,5,9,3,0,1,4,1,0,1,4,0.257,0.333,0.407,0.74,15,2,1,0,0,0.0,0,0.308,4,9.0,Garrett Whitlock,R,26.0,2023,9.0,146.0,92.0,26.0,11.0,"W.Miley (5-53-W), J.Payamps (3-H), P.Strzelecki (2-H), H.Milner (0-H), 
D.Williams (3-S)"
22,2023-04-23,boxscore,MIL,,BOS,L,5,12,,15-7,2.0,0.5,Ort,Bush,,03:02:00,D,26939.0,1.15,-,,38,29,5,6,1,0,2,4,1,0,6,8,0.255,0.333,0.408,0.742,13,1,0,2,1,0.0,0,0.2,6,11.0,Brayan Bello,R,43.0,2023,9.0,181.0,105.0,34.0,19.0,"C.Burnes (5-49), E.Peguero (99), H.Milner (0), M.Bush (3-BL), J.Guerra (7)"
23,2023-04-24,boxscore,MIL,,DET,L,2,4,,15-8,2.0,1,Boyd,Rea,Lange,02:25:00,N,23201.0,1.18,--,,34,32,2,5,0,0,2,2,0,0,1,10,0.251,0.328,0.406,0.734,11,0,1,0,0,0.0,0,0.15,5,11.0,Matthew Boyd,L,56.0,2023,9.0,149.0,85.0,25.0,15.0,"C.Rea (5-38-L), B.Wilson (2), Á.Claudio (99), J.Cousins (99)"
24,2023-04-25,boxscore,MIL,,DET,L,3,4,,15-9,2.0,1,Englert,Lauer,Foley,02:40:00,N,24924.0,1.13,---,,35,32,3,5,2,0,1,3,0,0,3,10,0.247,0.324,0.402,0.726,10,0,0,0,0,0.0,0,0.19,5,11.0,Spencer Turnbull,R,47.0,2023,9.0,160.0,106.0,22.0,17.0,"E.Lauer (5-29-L), E.Peguero (1), J.Payamps (2), P.Strzelecki (2)"
25,2023-04-26,boxscore,MIL,,DET,W,6,2,,16-9,2.0,1,Peralta,Lorenzen,,02:27:00,D,25847.0,1.12,+,,37,32,6,8,2,0,2,6,0,0,3,10,0.247,0.325,0.406,0.731,16,0,1,0,0,0.0,0,0.3,7,10.0,Michael Lorenzen,R,36.0,2023,9.0,135.0,96.0,21.0,22.0,"F.Peralta (4-62-W), B.Wilson (1-H), H.Milner (2-H), P.Strzelecki (0-H), 
D.Williams (3)"
26,2023-04-28,boxscore,MIL,,LAA,W,2,1,,17-9,2.0,1,Strzelecki,Loup,Williams,02:14:00,N,24787.0,1.16,++,,35,32,2,8,0,0,1,2,0,0,3,8,0.247,0.324,0.403,0.728,11,0,0,0,0,0.0,0,0.304,9,11.0,Tyler Anderson,L,64.0,2023,9.0,126.0,83.0,20.0,7.0,"W.Miley (5-56), J.Payamps (2), P.Strzelecki (1-W), D.Williams (1-S)"
27,2023-04-29,boxscore,MIL,,LAA,W,7,5,,18-9,2.0,1.5,Burnes,Detmers,Williams,02:43:00,N,39198.0,1.15,+++,,36,30,7,5,2,0,0,7,0,0,5,11,0.245,0.324,0.398,0.722,7,0,1,0,0,0.0,0,0.263,5,12.0,Reid Detmers,L,36.0,2023,9.0,137.0,88.0,18.0,18.0,"C.Burnes (5-62-W), E.Peguero (3), P.Strzelecki (0-H), B.Wilson (2), 
D.Williams (0-S)"
28,2023-04-30,boxscore,MIL,,LAA,L,0,3,,18-10,2.0,1.5,Suarez,Rea,Estévez,02:30:00,D,33557.0,1.14,-,,32,28,0,3,2,0,0,0,0,0,4,10,0.241,0.321,0.391,0.712,5,2,0,0,0,0.0,0,0.167,5,9.0,José Suarez,L,66.0,2023,9.0,145.0,92.0,22.0,16.0,"C.Rea (5-61-L), J.Cousins (5), H.Milner (3), J.Payamps (1), T.Miller (99)"
29,2023-05-02,boxscore,MIL,@,COL,L,2,3,,18-11,2.0,1.5,Lawrence,Strzelecki,Johnson,02:12:00,N,19517.0,1.15,--,,34,33,2,8,4,0,0,2,1,0,1,5,0.241,0.319,0.39,0.709,12,2,0,0,0,0.0,0,0.286,5,11.0,Ryan Feltner,R,50.0,2023,8.0,118.0,76.0,13.0,27.0,"F.Peralta (5-57), J.Payamps (1), P.Strzelecki (2-L)"
30,2023-05-03,boxscore,MIL,@,COL,L,1,7,,18-12,2.0,1.5,Freeland,Lauer,,02:41:00,N,20640.0,1.16,---,,35,29,1,5,1,0,0,1,0,1,4,6,0.239,0.318,0.385,0.703,6,1,1,0,1,0.0,0,0.208,7,11.0,Kyle Freeland,L,66.0,2023,8.0,145.0,81.0,15.0,20.0,"E.Lauer (7-50-L), E.Peguero (3), H.Milner (2), J.Cousins (2)"
31,2023-05-04,boxscore,MIL,@,COL,L,6,9,,18-13,2.0,1.5,Hand,Strzelecki,,02:43:00,D,30647.0,1.18,----,,39,38,6,13,0,1,3,6,0,0,1,7,0.242,0.319,0.394,0.713,24,1,0,0,0,0.0,0,0.357,6,10.0,Connor Seabold,R,42.0,2023,8.0,150.0,92.0,14.0,11.0,"W.Miley (5-48), J.Payamps (1-BS), P.Strzelecki (1-L), T.Miller (3)"
32,2023-05-05,boxscore,MIL,@,SFG,L,4,6,,18-14,2.0,1.5,Manaea,Burnes,Doval,02:37:00,N,28614.0,1.18,-----,,36,32,4,7,1,0,0,2,2,1,3,12,0.242,0.318,0.39,0.707,8,1,0,0,1,0.0,0,0.333,5,11.0,Sean Manaea,L,45.0,2023,8.0,140.0,77.0,27.0,20.0,"C.Burnes (5-52-L), B.Wilson (5), H.Milner (1), E.Peguero (1)"
33,2023-05-06,boxscore,MIL,@,SFG,L,1,4,,18-15,2.0,1.5,Cobb,Rea,Doval,02:30:00,D,26387.0,1.19,------,,37,32,1,6,0,0,0,1,0,0,5,7,0.24,0.317,0.384,0.701,6,1,0,0,0,0.0,0,0.24,9,10.0,Alex Cobb,R,70.0,2023,8.0,120.0,78.0,17.0,11.0,"C.Rea (5-55-L), T.Miller (1)"
34,2023-05-07,boxscore,MIL,@,SFG,W,7,3,,19-15,2.0,0.5,Payamps,Stripling,,02:51:00,D,34603.0,1.14,+,,42,35,7,12,0,0,2,7,3,1,5,6,0.243,0.321,0.388,0.709,18,3,1,0,1,1.0,0,0.357,8,9.0,Ross Stripling,R,34.0,2023,9.0,164.0,107.0,34.0,18.0,"A.Houser (99-46), H.Milner (1), J.Payamps (2-W), P.Strzelecki (2-H), 
D.Williams (7)"
35,2023-05-08,boxscore,MIL,,LAD,W,9,3,,20-15,2.0,0.5,Peralta,Gonsolin,,02:18:00,N,22847.0,1.23,++,,35,33,9,8,1,0,2,9,2,0,1,6,0.243,0.32,0.39,0.71,15,0,1,0,0,1.0,0,0.24,2,9.0,Tony Gonsolin,R,66.0,2023,9.0,140.0,84.0,13.0,16.0,"F.Peralta (5-65-W), E.Peguero (2-H), B.Sousa (99)"
36,2023-05-09,boxscore,MIL,,LAD,L,2,6,,20-16,2.0,0.5,Bruihl,Lauer,Phillips,02:53:00,N,23874.0,1.23,-,,35,32,2,5,0,0,2,2,1,0,3,8,0.241,0.318,0.388,0.706,11,1,0,0,0,1.0,0,0.136,6,10.0,Noah Syndergaard,R,50.0,2023,9.0,165.0,106.0,36.0,11.0,"E.Lauer (5-41-L), B.Wilson (3), G.Varland (23), E.Peguero (0)"
37,2023-05-10,boxscore,MIL,,LAD,L,1,8,,20-17,2.0,0.5,Kershaw,Miley,,02:11:00,D,30112.0,1.24,--,,30,30,1,5,1,0,1,1,0,0,0,11,0.239,0.314,0.386,0.7,9,2,0,0,0,0.0,0,0.222,2,11.0,Clayton Kershaw,L,71.0,2023,9.0,157.0,97.0,29.0,14.0,"W.Miley (5-28-L), C.Rea (3), J.Payamps (2), H.Milner (2), D.Williams (2)"
38,2023-05-12,boxscore,MIL,,KCR,W,5,1,,21-17,1.0,up 0.5,Burnes,Taylor,,02:44:00,N,24900.0,1.12,+,,39,31,5,11,1,0,1,5,3,0,7,9,0.242,0.319,0.389,0.707,15,3,0,0,0,0.0,1,0.476,10,10.0,Josh Taylor,L,50.0,2023,9.0,152.0,91.0,24.0,18.0,"C.Burnes (6-71-W), J.Payamps (1-H), P.Strzelecki (4), E.Peguero (2)"
39,2023-05-13,boxscore,MIL,,KCR,W-wo,4,3,,22-17,1.0,up 1.5,Williams,Hernández,,02:43:00,N,35766.0,1.13,++,,36,31,4,7,1,0,2,4,1,0,3,11,0.242,0.318,0.39,0.708,14,1,1,0,1,0.0,0,0.263,6,11.0,Zack Greinke,R,58.0,2023,9.0,158.0,108.0,32.0,17.0,"A.Houser (5-35), H.Milner (2), J.Payamps (0), P.Strzelecki (0), D.Williams 
(2-W)"
40,2023-05-14,boxscore,MIL,,KCR,W,9,6,,23-17,1.0,up 1.5,Lauer,Lyles,,02:44:00,D,33188.0,1.19,+++,,33,30,9,6,1,0,3,7,1,0,3,11,0.241,0.317,0.393,0.711,16,0,0,0,0,0.0,0,0.188,0,10.0,Jordan Lyles,R,20.0,2023,9.0,168.0,102.0,27.0,14.0,"C.Rea (3-34), E.Lauer (4-W)"
41,2023-05-15,boxscore,MIL,@,STL,L,1,18,,23-18,1.0,up 1.0,Flaherty,Peralta,,02:36:00,N,34548.0,1.27,-,,35,32,1,6,0,0,0,1,0,0,3,11,0.239,0.316,0.389,0.704,6,1,0,0,0,0.0,0,0.286,7,12.0,Jack Flaherty,R,79.0,2023,8.0,165.0,92.0,27.0,16.0,"F.Peralta (6-31-L), B.Wilson (5), G.Varland (5), M.Brosseau (99)"
42,2023-05-16,boxscore,MIL,@,STL,W,3,2,,24-18,1.0,up 2.0,Payamps,Montgomery,Williams,02:55:00,N,34655.0,1.25,+,,37,35,3,9,2,0,2,3,2,1,1,11,0.24,0.315,0.391,0.706,17,0,1,0,0,0.0,0,0.318,7,11.0,Jordan Montgomery,L,46.0,2023,9.0,158.0,94.0,30.0,18.0,"W.Miley (5-48), E.Peguero (3), H.Milner (2), J.Payamps (2-W), P.Strzelecki 
(2-H), D.Williams (2-S)"
43,2023-05-17,boxscore,MIL,@,STL,L,0,3,,24-19,1.0,up 1.0,Liberatore,Burnes,Helsley,02:34:00,N,35433.0,1.31,-,,39,33,0,7,2,0,0,0,0,0,6,11,0.239,0.316,0.388,0.704,9,1,0,0,0,0.0,0,0.318,12,11.0,Matthew Liberatore,L,64.0,2023,8.0,113.0,73.0,21.0,15.0,"C.Burnes (4-50-L), T.Megill (99), J.Cousins (13)"
44,2023-05-19,boxscore,MIL,@,TBR,L,0,1,,24-20,1.0,Tied,Adam,Strzelecki,Fairbanks,02:06:00,N,18961.0,1.21,--,,35,34,0,8,1,0,0,0,2,0,1,10,0.239,0.315,0.385,0.7,9,0,0,0,0,0.0,0,0.333,8,12.0,Shane McClanahan,L,71.0,2023,8.0,116.0,76.0,14.0,13.0,"A.Houser (5-67), J.Payamps (2), P.Strzelecki (2-L)"
45,2023-05-20,boxscore,MIL,@,TBR,L,4,8,,24-21,1.0,Tied,Eflin,Lauer,Adam,02:39:00,D,19954.0,1.17,---,,34,32,4,6,1,0,2,4,0,1,2,10,0.238,0.313,0.386,0.699,13,0,0,0,0,0.0,0,0.2,3,9.0,Zach Eflin,R,65.0,2023,8.0,160.0,94.0,24.0,18.0,"E.Lauer (5-23-L), B.Wilson (4), J.Cousins (2), T.Megill (2)"
46,2023-05-21,boxscore,MIL,@,TBR,W,6,4,,25-21,1.0,up 1.0,Peralta,Criswell,Williams,02:44:00,D,20193.0,1.18,+,,40,35,6,10,3,0,3,6,1,0,4,6,0.239,0.314,0.391,0.706,22,2,1,0,0,0.0,1,0.269,7,10.0,Jalen Beeks,L,51.0,2023,9.0,156.0,94.0,24.0,14.0,"F.Peralta (5-51-W), J.Payamps (1-H), P.Strzelecki (1-H), D.Williams (4-S)"
47,2023-05-22,boxscore,MIL,,HOU,L,2,12,,25-22,1.0,Tied,Javier,Burnes,,02:41:00,N,22583.0,1.18,-,,35,33,2,6,1,0,1,2,0,0,2,9,0.238,0.313,0.39,0.702,10,0,0,0,0,0.0,0,0.217,6,12.0,Cristian Javier,R,64.0,2023,9.0,177.0,107.0,30.0,15.0,"C.Burnes (4-36-L), E.Peguero (5), H.Milner (5), J.Cousins (1), T.Megill 
(1), M.Brosseau (6)"
48,2023-05-23,boxscore,MIL,,HOU,W,6,0,,26-22,1.0,up 1.0,Rea,France,,02:36:00,N,23062.0,1.16,+,,35,33,6,9,1,0,2,5,1,0,2,12,0.239,0.313,0.392,0.704,16,0,0,0,0,0.0,0,0.368,5,10.0,J.P. France,R,60.0,2023,9.0,137.0,81.0,25.0,15.0,"C.Rea (8-62-W), J.Payamps (1-H), E.Peguero (0-H), P.Strzelecki (1-H), 
B.Wilson (2)"
49,2023-05-24,boxscore,MIL,,HOU,W,4,0,,27-22,1.0,up 2.0,Houser,Bielak,,02:09:00,D,28262.0,1.18,++,,29,28,4,5,1,0,3,4,0,0,1,5,0.238,0.311,0.394,0.705,15,1,0,0,0,0.0,0,0.1,1,9.0,Brandon Bielak,R,50.0,2023,9.0,130.0,85.0,20.0,11.0,"A.Houser (4-66-W), J.Payamps (0-H), B.Wilson (0-H), J.Cousins (1), H.Milner 
(1)"
50,2023-05-25,boxscore,MIL,,SFG,L,0,5,,27-23,1.0,up 1.5,Junis,Teherán,,02:46:00,N,24536.0,1.3,-,,32,30,0,4,3,0,0,0,0,1,2,13,0.236,0.309,0.391,0.7,7,0,0,0,0,0.0,1,0.235,5,11.0,Scott Alexander,L,54.0,2023,9.0,154.0,107.0,32.0,18.0,"J.Teheran (99-59-L), H.Milner (0), T.Megill (2), T.Miller (18)"
51,2023-05-26,boxscore,MIL,,SFG,L,1,15,,27-24,1.0,up 0.5,Wood,Peralta,Beck,02:42:00,N,30347.0,1.27,--,,35,30,1,4,0,0,0,0,0,0,5,7,0.234,0.308,0.386,0.694,4,2,0,0,0,1.0,0,0.174,7,11.0,Alex Wood,L,59.0,2023,9.0,194.0,127.0,37.0,20.0,"F.Peralta (4-16-L), E.Peguero (2), E.Small (99), M.Brosseau (3)"
52,2023-05-27,boxscore,MIL,,SFG,L,1,3,,27-25,1.0,up 0.5,Webb,Strzelecki,Doval,02:33:00,D,39269.0,1.23,---,,34,32,1,5,1,1,0,1,2,0,1,13,0.232,0.306,0.384,0.69,8,0,1,0,0,0.0,0,0.263,6,9.0,Logan Webb,R,75.0,2023,9.0,137.0,92.0,21.0,23.0,"C.Burnes (4-70), P.Strzelecki (3-L), T.Megill (1)"
53,2023-05-28,boxscore,MIL,,SFG,W,7,5,,28-25,1.0,up 1.5,Rea,Cobb,Williams,02:47:00,D,34581.0,1.23,+,,36,31,7,7,1,0,1,7,2,0,4,10,0.232,0.307,0.383,0.69,11,0,1,0,0,0.0,0,0.3,5,10.0,Alex Cobb,R,21.0,2023,9.0,147.0,94.0,28.0,22.0,"C.Rea (4-52-W), J.Payamps (3-H), P.Strzelecki (0-H), D.Williams (6-S)"
54,2023-05-30,boxscore,MIL,@,TOR,L,2,7,,28-26,1.0,up 1.0,Kikuchi,Houser,,02:31:00,N,32930.0,1.22,-,,37,29,2,4,0,0,1,2,0,0,6,8,0.231,0.307,0.381,0.688,7,2,2,0,0,0.0,0,0.15,8,12.0,Yusei Kikuchi,L,52.0,2023,8.0,139.0,85.0,26.0,8.0,"A.Houser (5-15-L), B.Wilson (5), H.Milner (4), J.Cousins (5)"
55,2023-05-31,boxscore,MIL,@,TOR,W,4,2,,29-26,1.0,up 1.0,Teherán,Manoah,Williams,02:44:00,N,42205.0,1.13,+,,38,34,4,7,2,0,1,4,2,0,4,7,0.23,0.307,0.38,0.687,12,0,0,0,0,0.0,0,0.231,7,10.0,Alek Manoah,R,47.0,2023,9.0,126.0,80.0,17.0,4.0,"J.Teheran (5-62-W), J.Payamps (2-H), P.Strzelecki (2-H), D.Williams (2-S)"
56,2023-06-01,boxscore,MIL,@,TOR,L,1,3,,29-27,1.0,up 0.5,Gausman,Peralta,Romano,02:20:00,D,42059.0,1.22,-,,33,30,1,6,1,1,0,0,2,1,3,12,0.23,0.306,0.379,0.685,9,2,0,0,0,0.0,0,0.333,5,9.0,Kevin Gausman,R,73.0,2023,8.0,121.0,78.0,25.0,7.0,"F.Peralta (5-49-L), T.Megill (4), E.Peguero (5)"
57,2023-06-02,boxscore,MIL,@,CIN,W,5,4,11.0,30-27,1.0,up 0.5,Peguero,Cruz,Wilson,03:31:00,N,44073.0,1.27,+,,46,40,5,7,1,0,1,5,2,0,5,11,0.228,0.305,0.377,0.682,11,1,1,0,0,0.0,0,0.214,10,11.0,Brandon Williamson,L,58.0,2023,11.0,178.0,104.0,33.0,25.0,"C.Burnes (5-59), J.Payamps (1), P.Strzelecki (1), D.Williams (1), E.Peguero 
(0-W), B.Wilson (2-S)"
58,2023-06-03,boxscore,MIL,@,CIN,W,10,8,,31-27,1.0,up 0.5,Rea,Ashcraft,Williams,02:58:00,D,25485.0,1.32,++,,41,36,10,11,0,0,2,10,1,0,4,3,0.23,0.307,0.379,0.686,17,1,1,0,0,0.0,0,0.29,4,10.0,Graham Ashcraft,R,2.0,2023,9.0,189.0,109.0,38.0,16.0,"C.Rea (5-45-W), T.Megill (1), B.Wilson (0), J.Cousins (3), D.Williams (0-S)"
59,2023-06-04,boxscore,MIL,@,CIN,W,5,1,,32-27,1.0,up 0.5,Houser,Lively,,02:17:00,D,17780.0,1.36,+++,,36,33,5,7,0,0,2,5,2,0,3,8,0.23,0.307,0.379,0.686,13,1,0,0,0,0.0,0,0.217,4,11.0,Ben Lively,R,47.0,2023,9.0,117.0,75.0,19.0,7.0,"A.Houser (4-63-W), E.Peguero (1), P.Strzelecki (1)"
60,2023-06-05,boxscore,MIL,@,CIN,L,0,2,,32-28,2.0,0.5,Abbott,Teherán,Díaz,02:11:00,N,13687.0,1.36,-,,33,29,0,3,2,0,0,0,0,0,4,9,0.228,0.305,0.376,0.681,5,1,0,0,0,0.0,0,0.15,6,11.0,Andrew Abbott,L,72.0,2023,8.0,104.0,73.0,24.0,9.0,"J.Teheran (4-57-L), H.Milner (5), T.Megill (1)"
61,2023-06-06,boxscore,MIL,,BAL,W-wo,4,3,10.0,33-28,1.0,up 0.5,Strzelecki,Voth,,03:20:00,N,22535.0,1.22,+,,45,37,4,8,2,1,0,4,4,0,7,16,0.228,0.306,0.375,0.681,12,0,1,0,0,0.0,1,0.381,13,12.0,Kyle Gibson,R,54.0,2023,10.0,175.0,113.0,26.0,35.0,"F.Peralta (4-56), E.Peguero (1), J.Payamps (3), T.Megill (0), D.Williams 
(2), P.Strzelecki (1-W)"
62,2023-06-07,boxscore,MIL,,BAL,W,10,2,,34-28,1.0,up 1.5,Burnes,Kremer,,02:31:00,N,22320.0,1.24,++,,43,40,10,16,4,0,3,10,0,0,0,9,0.231,0.308,0.382,0.69,29,0,2,0,1,1.0,0,0.448,9,11.0,Dean Kremer,R,30.0,2023,9.0,121.0,87.0,27.0,17.0,"C.Burnes (4-87-W), B.Sousa (29)"
63,2023-06-08,boxscore,MIL,,BAL,L,3,6,,34-29,1.0,up 1.0,Akin,Strzelecki,Bautista,02:43:00,D,27318.0,1.28,-,,36,35,3,8,2,0,0,3,0,0,1,14,0.231,0.307,0.38,0.688,10,0,0,0,0,0.0,0,0.381,6,9.0,Kyle Bradish,R,52.0,2023,9.0,147.0,104.0,32.0,15.0,"C.Rea (4-68), E.Peguero (1-H), J.Payamps (1-H), P.Strzelecki (1-BL), 
B.Wilson (4)"
64,2023-06-09,boxscore,MIL,,OAK,L,2,5,,34-30,1.0,Tied,Medina,Houser,May,03:00:00,N,30657.0,1.24,--,,34,30,2,4,2,0,0,2,2,1,4,12,0.23,0.306,0.378,0.684,6,0,0,0,0,0.0,0,0.222,5,11.0,Sam Moll,L,54.0,2023,9.0,180.0,102.0,33.0,17.0,"A.Houser (4-30-L), T.Megill (2), H.Milner (3), B.Wilson (0), T.Miller (14)"
65,2023-06-10,boxscore,MIL,,OAK,L,1,2,10.0,34-31,1.0,Tied,Fujinami,Payamps,Long,03:07:00,D,35157.0,1.18,---,,38,35,1,6,0,0,1,1,1,1,3,8,0.229,0.305,0.376,0.681,9,0,0,0,0,0.0,0,0.192,8,12.0,Paul Blackburn,R,68.0,2023,10.0,163.0,101.0,29.0,21.0,"J.Teheran (4-66), E.Peguero (1), D.Williams (3), J.Payamps (1-L)"
66,2023-06-11,boxscore,MIL,,OAK,L,6,8,,34-32,2.0,1,Sears,Peralta,Long,03:19:00,D,31363.0,1.14,----,,44,36,6,10,1,0,1,6,1,1,6,8,0.229,0.307,0.376,0.683,14,0,2,0,0,0.0,0,0.333,11,13.0,JP Sears,L,52.0,2023,9.0,161.0,100.0,26.0,17.0,"F.Peralta (4-48-L), E.Peguero (0), B.Wilson (1), H.Milner (1), P.Strzelecki 
(2), T.Megill (1)"
67,2023-06-13,boxscore,MIL,@,MIN,L-wo,5,7,,34-33,2.0,1,Winder,Williams,,02:53:00,N,34514.0,1.14,-----,,39,38,5,10,2,0,1,5,0,0,1,14,0.23,0.307,0.376,0.683,15,0,0,0,0,1.0,0,0.391,7,10.0,Pablo López,R,60.0,2023,8.0,155.0,99.0,31.0,15.0,"C.Burnes (5-53), H.Milner (1-H), E.Peguero (1-H), J.Payamps (2-H), 
D.Williams (2-BL)"
68,2023-06-14,boxscore,MIL,@,MIN,L,2,4,,34-34,2.0,1,Ober,Rea,Jax,02:23:00,D,32222.0,1.13,------,,33,32,2,6,1,0,2,2,0,0,1,12,0.229,0.306,0.377,0.682,13,1,0,0,0,0.0,0,0.222,4,10.0,Bailey Ober,R,58.0,2023,8.0,139.0,83.0,24.0,16.0,"C.Rea (5-42-L), H.Milner (0), B.Wilson (2), T.Miller (4)"
69,2023-06-16,boxscore,MIL,,PIT,W,5,4,,35-34,1.0,up 0.5,Teherán,Hill,Williams,02:35:00,N,25586.0,1.19,+,,36,28,5,5,1,0,1,5,0,0,7,9,0.229,0.306,0.376,0.682,9,1,0,0,0,0.0,0,0.222,7,9.0,Rich Hill,L,46.0,2023,9.0,138.0,87.0,27.0,15.0,"J.Teheran (5-65-W), E.Peguero (2-H), J.Payamps (2-H), D.Williams (2-S)"
